journal_entry_id,line_number,account_id,cost_center_id,debit_amount,credit_amount,line_description
JE-000767,2,1010,CC200,0,127758.6,Payroll - CC200 - 2025-11
JE-000768,1,6010,CC300,74363.57,0,Payroll - CC300 - 2025-11
JE-000768,2,1010,CC300,0,74363.57,Payroll - CC300 - 2025-11
JE-000769,1,6010,CC400,45516.04,0,Payroll - CC400 - 2025-11
JE-000769,2,1010,CC400,0,45516.04,Payroll - CC400 - 2025-11
JE-000770,1,6010,CC500,39828.0,0,Payroll - CC500 - 2025-11
JE-000770,2,1010,CC500,0,39828.0,Payroll - CC500 - 2025-11
JE-000771,1,6010,CC600,54233.49,0,Payroll - CC600 - 2025-11
JE-000771,2,1010,CC600,0,54233.49,Payroll - CC600 - 2025-11
JE-000772,1,6010,CC700,61675.96,0,Payroll - CC700 - 2025-11
JE-000772,2,1010,CC700,0,61675.96,Payroll - CC700 - 2025-11
JE-000773,1,6010,CC800,84856.74,0,Payroll - CC800 - 2025-11
JE-000773,2,1010,CC800,0,84856.74,Payroll - CC800 - 2025-11
JE-000774,1,6010,CC900,154550.15,0,Payroll - CC900 - 2025-11
JE-000774,2,1010,CC900,0,154550.15,Payroll - CC900 - 2025-11
JE-000775,1,6020,CC100,50412.57,0,Benefits - CC100 - 2025-11
JE-000775,2,2020,CC100,0,50412.57,Benefits - CC100 - 2025-11
JE-000776,1,6020,CC200,38102.88,0,Benefits - CC200 - 2025-11
JE-000776,2,2020,CC200,0,38102.88,Benefits - CC200 - 2025-11
JE-000777,1,6020,CC300,19060.3,0,Benefits - CC300 - 2025-11
JE-000777,2,2020,CC300,0,19060.3,Benefits - CC300 - 2025-11
JE-000778,1,6020,CC400,13575.96,0,Benefits - CC400 - 2025-11
JE-000778,2,2020,CC400,0,13575.96,Benefits - CC400 - 2025-11
JE-000779,1,6020,CC500,10618.13,0,Benefits - CC500 - 2025-11
JE-000779,2,2020,CC500,0,10618.13,Benefits - CC500 - 2025-11
JE-000780,1,6020,CC600,13830.53,0,Benefits - CC600 - 2025-11
JE-000780,2,2020,CC600,0,13830.53,Benefits - CC600 - 2025-11
JE-000781,1,6020,CC700,18024.92,0,Benefits - CC700 - 2025-11
JE-000781,2,2020,CC700,0,18024.92,Benefits - CC700 - 2025-11
JE-000782,1,6020,CC800,21637.24,0,Benefits - CC800 - 2025-11
JE-000782,2,2020,CC800,0,21637.24,Benefits - CC800 - 2025-11
JE-000783,1,6020,CC900,45672.98,0,Benefits - CC900 - 2025-11
JE-000783,2,2020,CC900,0,45672.98,Benefits - CC900 - 2025-11
JE-000784,1,6030,CC600,42555.38,0,Rent and facilities - 2025-11
JE-000784,2,1010,CC600,0,42555.38,Rent and facilities - 2025-11
JE-000785,1,6040,CC999,18026.86,0,Depreciation - 2025-11
JE-000785,2,1120,CC999,0,18026.86,Depreciation - 2025-11
JE-000786,1,6050,CC100,40810.92,0,Professional services - 2025-11
JE-000786,2,2010,CC100,0,40810.92,Professional services - 2025-11
JE-000787,1,6060,CC300,62228.68,0,Marketing spend - 2025-11
JE-000787,2,2010,CC300,0,62228.68,Marketing spend - 2025-11
JE-000788,1,6070,CC800,8754.5,0,Travel and entertainment - 2025-11
JE-000788,2,1010,CC800,0,8754.5,Travel and entertainment - 2025-11
JE-000789,1,6080,CC100,31913.32,0,Software subscriptions - 2025-11
JE-000789,2,2010,CC100,0,31913.32,Software subscriptions - 2025-11
JE-000790,1,6100,CC600,9281.31,0,Utilities - 2025-11
JE-000790,2,2010,CC600,0,9281.31,Utilities - 2025-11
JE-000791,1,7010,CC400,6286.31,0,Interest expense - 2025-11
JE-000791,2,1010,CC400,0,6286.31,Interest expense - 2025-11
JE-000792,1,1010,CC400,779774.63,0,Cash collections - 2025-11
JE-000792,2,1020,CC400,0,779774.63,Cash collections - 2025-11
JE-000793,1,2010,CC400,316206.41,0,AP payments - 2025-11
JE-000793,2,1010,CC400,0,316206.41,AP payments - 2025-11
JE-000794,1,6070,CC200,1523.47,0,T&E reclass
JE-000794,2,6110,CC200,0,1523.45,T&E reclass
JE-000795,1,6050,CC400,25000.0,0,Incorrect vendor payment
JE-000795,2,1010,CC400,0,25000.0,Incorrect vendor payment
JE-000796,1,6050,CC400,0,25000.0,Reversal of JE-000795
JE-000796,2,1010,CC400,25000.0,0,Reversal of JE-000795
JE-000797,1,6060,CC300,52340.0,0,Marketing spend - 2025-08
JE-000797,2,2010,CC300,0,52340.0,Marketing spend - 2025-08
JE-000798,1,6060,CC300,52340.0,0,Marketing spend - 2025-08
JE-000798,2,2010,CC300,0,52340.0,Marketing spend - 2025-08
